,Job_Name,Link,Machine Learning,Big Data,NLP,Visualisation,Data Mining/Analytics,Deep Learning,Mathematics,Object-oriented programming,Python,R,Java,Scala,C/C++,MATLAB,Excel,SAS,SQL/databases,NoSQL,SPSS,Stata,AWS Cloud,Google Cloud,Databricks,Azure,IBM,API,Operations research,DevOps,Git,Critical Thinking,Effective Communication,Problem Solving,Team building,Work Ethic,Project Management,Time Management,Management,Innovation,Leadership,SDLC,Decision Making,Consulting
297,Lead Data Science Immersive Instructor,https://www.indeed.ca/rc/clk?jk=417603b64760c837&fccid=a4cd0efa7775ecd2&vjs=3,1,1,1,1,,1,1,,1,1,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,1,1,,,
298,Senior Software Engineer - Machine Learning,https://www.indeed.ca/rc/clk?jk=d1b180386c1ef2d6&fccid=5434780ac3971e0d&vjs=3,1,1,,,1,1,1,,1,,,,,,1,,,,,,1,1,,1,,,,,,1,1,,,,,,,,,,,
299,Machine Learning System Engineer,https://www.indeed.ca/rc/clk?jk=0e59f0ab16ce489f&fccid=d40ebe11fc879426&vjs=3,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,"Senior Consultant Actuarial, Rewards and Analytics P&C",https://www.indeed.ca/rc/clk?jk=76e81750ad22e34e&fccid=9e215d88a6b33622&vjs=3,1,,,,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,1,,,,1
301,Analyst - Advanced Analytics Team,https://www.indeed.ca/rc/clk?jk=0905318e0502b2d7&fccid=1c4aa3d5a92746d4&vjs=3,1,1,,,1,,,,1,1,,,,,1,,,,,,,,,1,,,,,,1,1,1,,1,,,1,1,,,,1
302,Machine Learning SW/Compiler Applied Research Engineer,https://www.indeed.ca/rc/clk?jk=06b26484dcbeb53d&fccid=d40ebe11fc879426&vjs=3,1,,,,,1,,1,1,,,,1,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,
303,Machine Learning Software Engineer Sr.,https://www.indeed.ca/rc/clk?jk=4fb76f739649b47e&fccid=d40ebe11fc879426&vjs=3,1,,,,,1,1,,1,,,,1,,1,,,,,,,,,,,,,,,,1,,,,,,,,,1,,
304,Sr Machine Learning Product Engineer,https://www.indeed.ca/rc/clk?jk=ad97eb5d031bdbfd&fccid=d7114f1cac8d0711&vjs=3,1,1,,,,1,,,1,,1,1,1,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,
305,Senior Machine Learning Engineer,https://www.indeed.ca/rc/clk?jk=06af34e7c2ef706f&fccid=e58b98011df8b83e&vjs=3,1,,,1,,1,1,,1,,,1,1,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,
306,"Machine Learning Engineering Technical Lead, Self Driving",https://www.indeed.ca/rc/clk?jk=b6421f4b7f58a5be&fccid=f766f8bfbc3effb7&vjs=3,1,1,,,,1,,,1,,,1,1,,1,,,1,,,,,,,,,,,,1,1,1,,,,,1,1,1,,,
307,Senior Machine Learning Engineer,https://www.indeed.ca/rc/clk?jk=3d37eb916c8d5806&fccid=902725744ef10f3f&vjs=3,1,1,1,,,1,1,,1,,,,,,,,1,1,,,,,,,,,,,,1,1,,,,,,,,,1,,
308,"Sr. Software Engineer - FullStack, AI Platform Service",https://www.indeed.ca/rc/clk?jk=fbef621a0480ad4f&fccid=8dd694db65727106&vjs=3,1,,1,,,1,,,,,,1,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,
309,"Director, Name Screening, AML/ATF Models and Analytics",https://www.indeed.ca/rc/clk?jk=a79bcf89b4930e08&fccid=3002307a9e5b4706&vjs=3,1,,,,1,1,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
310,Senior Machine Learning Engineer - Speech Recognition,https://www.indeed.ca/rc/clk?jk=304933f28a212d17&fccid=80413c126d4e4312&vjs=3,1,,,,,1,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,Principal Engineer – Natural Language Processing,https://www.indeed.ca/rc/clk?jk=77e15a966bb29427&fccid=186cb782756b7dbf&vjs=3,,,1,,,1,,,,,,,,,1,,,,,,1,,,,1,,,,,1,1,,,,,,1,,,,,
312,Technical Specialist - Senior Finance Master Data Analyst,https://www.indeed.ca/rc/clk?jk=adfcc078806316d4&fccid=3a429036b3725efa&vjs=3,1,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,1,,,,,,,,,1,,
313,Principal Machine Learning Engineer,https://www.indeed.ca/rc/clk?jk=d7f3a252ecc7da55&fccid=f3e403e0f1d59b84&vjs=3,1,1,1,,1,1,,,1,,1,1,1,,,,1,,,,1,1,,1,,,,,1,1,,,,,,,1,1,,1,,
314,Senior Machine Learning System Software Engineer,https://www.indeed.ca/rc/clk?jk=c3c1181407f58cd7&fccid=d40ebe11fc879426&vjs=3,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,Software Development Engineer - Machine Learning,https://www.indeed.ca/rc/clk?jk=125127dff30ff4e7&fccid=fe2d21eef233e94a&vjs=3,1,,,,,1,,1,,,,1,1,,1,,1,,,,1,,,,,,,,,1,1,1,,,,,,,,1,,
316,Senior Machine Learning Engineer,https://www.indeed.ca/rc/clk?jk=26c8142077632cd4&fccid=186cb782756b7dbf&vjs=3,1,1,,,1,1,,,1,1,,1,1,,1,,1,,,,,,,,,,,,,,1,,,,,,1,,,,,
317,Senior Software Engineer (Machine Learning Platform),https://www.indeed.ca/rc/clk?jk=238b4ef79f53cd91&fccid=d8ca090bd1ad5f9d&vjs=3,1,1,,,,,,,1,,,,,,,,,,,,1,1,,1,,,,1,,,,,,,,,,,,,,
318,Senior Data Scientist,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DPvDrY7fOi7IBjGen6Dx7RXxfTf3xqH9cPvuoqrlxtCEWGirnFmPeDqLmC0lmmv53RT4c7TfVaEeCaKVRyV_uwnQ0WZWsfo1bn6WZeEBuu9sU3EZXbsctoqXEI3pYPLgSyBty4p-CKJVlNJuqhH5RgZux2kej8PJgnpdx0xJ87anP1j5yhj7lQMN0xRlBTIvsTUTHAwahMgr7c3Sy5O7ikuriEyKULFp4q6uYvgynSbe3clPy7J3idU6fjIIjE5P9oPmFkVrnrWsWmuo1_lZkGqKolnKsLI8_mpe9kpEGprXVeQJUnk2CkOlf4yWFgM1TaUbxYWquRR41yjrFDroe8_q5aosiww1HVX0mhu-AAYh6NsVke7STbVd2hE36m-S5l5Bd-Z31lpj8B4Z5u7P-Okt2BlXyRzwbWWL_GPfrQSsjVX7T-wd4Xce11s-I-4e0FNifRh-_WLqaEllKzXz4QU6AAWKJfGNzxhTuGnFDvwJKbCADNiC6FnUW07vmIFBXKjfnoaBRmtdbw1G5KTeLe5iGGhViDX6Qe1iEv8P-zrafiXtaTCxP_IJvDLrJ_lOM=&p=10&fvj=0&vjs=3,1,,1,,1,1,1,,1,1,,,,,1,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,
319,Python Data Scientist - Research and Engineering,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0BFUzwZI7hB6sL3-1CSRuneG5TadXY2WMHKQsf1P6r6k45m7TN6EVbfDXe_axt3BS7b6n5egkEfAym44vnFG7hMQfQR9CMQJY7kizhXvr3KH6LDtowaKUEt7PpbGXqDrHT7Jth6vyLAa51j_VZf5cBffg5pBda816ZUiy6m73uas4KwZqQAMlPNLWPfVoi6w5rO3JqL_i80J32709AwefZ-n8-PvauHxa4_p12PQF3MqeVaerKbmAfDJMTqXBzsFf_6AQi2CDiwmORA8uEQ_3Lp-AqtgEMWD3-BBBW7vSg-9LBFazbPCsuXKdajtBpLw1M3Ag6fDSWfBdwZZp9Ghdc8wUmBTMLQBuSI6C1Pm8gyRljk5ZTltHOrgTwS98Msyt-GqL-p5y8yjpWf2q3qlmuH163iRbvSdatEh4leZZncovc4tDSoi_5M06gQyp3OeV41ul7rv7nMDi_w-WPzZ4vxWd1HIpQ5i54wX0cgEMo1rQ==&p=11&fvj=1&vjs=3,1,1,1,1,1,1,1,,1,,,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,1,1,,,
320,Data Scientist,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DznJ5LOB8Sxa7QeEp9Xu-7tmqymb8VetCdACJvEZcmjLc7NxI4nl05s9y4FYYvp4ZyoOtZSbXRe2a3zpGcFuqApy31lt2V0W7jSAKgf8m4RxlrxXtm2Yi7bMznNljQDNFsAXrnOWrm8s-G4yQ2XN3llIVSvPkOSYgtHJvGe8WNtKRBIZbDCl55AtZiP2ROvSxtm-zk7EZsrV6CUwwRVfCFL5_O633MPDkfPDyvzpitb01ZZIL2e1kLcaRIkFGVYgoLuHwJf0DViIDTYhukO8uowzjyHLTY0I62a8XVEh1EFXg6FRHJDzWcpjvJslZCCTHYbkuRuaoWYINdNc2yKGqeSgvF8ZxV6_tBLAFUhJ6_v1moqtl-jug0PMyadJp2InntLUMZbdtDez9tnrjGUP-scWAFT8gza2yFm8G1XerUdPA-8DhoAeQppjOEBeFnJb0=&p=12&fvj=1&vjs=3,1,1,1,1,1,,,,1,,,,,,1,,1,,,,1,1,,1,,,,,1,1,1,1,1,1,1,1,1,1,,,,
321,Big Data Instructor,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0CYMvVl1R3x4HhPmDe20s-Dsm8iEII5uyjFc-sLJEUXzLh2VAYLKF2jRQ5wKCQUQVEJBRfM7UITcbgLYL356kofBJUIJujXzN2DBReUeYkT1QzGkRR1PNVAGuESHqOPpvZdtigSrw45ao3-nzuu-x3yMyS3cTLhaTbB6EkBd7cmBZ5Cy4nNTE67HAy5fv9NcqtHX0b8G_leueyIHvEK7upDhtGvdmeEyP4fDnLD23b2CTAoqa5W2uBhdS7cuipitQwBbNoA8aExxTCwshRY4YbZFqJ_F6c9HtwzshOF_fjQW1j6iuRvA1P82MD_nUG9qgf7cHuNeGIIuNiGSL_gInFJ1ntavsdX-Ln41UgxJ_bGvsB-c8SgCONkckahmf1qlu871TU_yLJNykS3jUbJVmF13JzhNmafIN_CazHoT0H8TbpGcH9n0aAPMg6B51wUI6WiK9ok0naL4g==&p=13&fvj=1&vjs=3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
322,Data Scientist,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0AXBtxsLe9m2KRj_jCBdk184ANefrLFEPSzBzUevTHxVwzdFFWiCuUFfaZuy5dwRaMj5mCL0UEU0zImT-niN5AwOtL7_oWvk0ODx5hsNu4bQngYuf22su9ZAmnXrFu6_RTciQEPhjyJuMTyRq5voyJQoLFiGOz0vYxEgL2oQm_XVq0JoSuVzvRsZxFo-gLxzfAdI6vGXd2gg63yhlD2wqI6AdzuFMvv5l8Y5xG-zSDBgnSwjB1Ne5hfFgs_PY-RjOg6Oq2vbbQfK2FmNwNKbkNFEZkVWN6IEpD7z6XNB53qYnXENXNE5e6Zdeye7jfiuEV-tfXEftkP4pKGa4oznm36IjZk2GGEj0eIZdJESxl_aywWjDH05cJ3C_JrLh_cKVOIVpZHW5DGp1sAn67dapwV7OuI8KN9GVDQBO_s3T7sogtnvTK9dFoCl_jtvnFxIe66OEsnS43-3CiqMoc16gxD5AK9OAFCOOo=&p=14&fvj=1&vjs=3,,,,,1,1,,,,,,,,,1,1,1,,,,,,,,,,,,1,1,,,,,,,1,,,,,
323,Big Data Operations Specialist,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DfaJzxeKsHg3yNa09Lu8cQQduvjegwzxl5yjE4sdO8aCQ7r433WSCgz7HcYFllrIDsHBe4z3rcFtA5i1J5G4FbQMDoOPjw874oHHM5HAs3M9-kNVuGFDx-C2Qyis7Vbs-NfuFaJ6u0bZw_pp4CQuhtaewMu6iFdej4gjzwnqSGOy5CG674iunyOxABzeVO9ltbJBfjxVyRoJj23OzoTEExMz1i3SSxKpoXCqlBquuB3D2CSkcypSLER_I_0uTlI-783_Hs1bXeP5HPtqVvDp55MmFLc1rCx_hE9tYVu5DHQaK3Tdd5VmupvTLPzxqb1wNPOrp-FsQX2Kk9Qz8uQBmRuIp-2UOESFqBkl7cZdGsmkiL-vqM2oVuq0dxizF9ZEs6h6uFI-XQNO3JQ6fJeLBU8sjJNf0BYKJcmCuITVzxK2DEno-o7q-RLe9LPwwMfZgyFZ-BLlXB3m0L2xXNuNjToVhIsMtLw6WSg0hqlK05sdVLO65naLlA6jfhOXl_yvtN1fsx18dyIkcsb4WPwsP6_LCK72sNSbmq2-inByttcpBGvimIJvxICvspFsxESR8=&p=15&fvj=0&vjs=3,,1,,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,,,,,1,1,,1,,,
324,Data Scientist - Price Point – Start-up company,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0BJik0eOC2RiRcwALxZHhvolY0CiBGpIrD3jqHmT6hgcj9GGUq3nwzxcDRn3ID9hoVNHpFJfiMZVEii0Cjbtagb3mhNDEo_oIHpFMg9rCWYzYfQN4HIi5Iz2oA57hgnhTPzzOvyQ_a7LX3zRK22bHJRRSaN0PAPBBB3IrcOYUTwEbspLEn22g0iKpc7hhUA0wyW8zVL2EXsByBZpcHa9Eef886wVtCoCZ7OVDk6hUD5lnbQ7RZuUvDOzokAbePkC9_eqfqLOeRRHQECaO42aGM28TzOA3RVf_RzWr5gbZYQM-CKWqt8g385fCW2mxCmLic4GwCGcO5x8LpW3pxbo12S8excAT8sd-X3bKPiiC2zkycj-UGdOaKeK-UpNPhbqmrM6iStXS7WfPw3nWlAQ7ZwM26PWHp0onoN02JRPs4c457fGhIPDkRqKu6SK_e-qKHQbFPbF7VXZsQ2wL9w0jGVXCj_NkKcP4XdBYu-CA3k1uMJ6GVqe-_DNW6yBPgs_DfDLsj_gnjS55fV2Hyuse3EwsapeB2Ibi2GSBU_SlimVgIR951AIZBfoH68nOXdeI038NOfHjqrTQ==&p=16&fvj=0&vjs=3,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,"Data Scientist, Financial Crimes and Cybersecurity, Senior Associate",https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0CFuo8Y6gfchSUHQ1--N7NldjQkI7yBNtHdUdaTqsTp_wgBx-mCezkojpE1FqImCDcdMpTknceFKa1yqHEfg7eAzIRiEPi0KnsHBrUZqxbRZ7zRnwJLbU1gJumxWF0-bCwuOKher6Wuzrh9SqRxKGwEj9kdBxL0AjB_NsNcsty7cwSYVivkMQerfs-cN92IkA19kSx6TE0XV0LUpqpQps-NGuXDiS415KDnJ_fodfCY84awynAj18WhNNNr2ocH2gsp7iEhXFvNXra_qod_6wk-i1ZePm5AnmzWEOTWxTUQB4fZIVC2_luhcg72n1crCbHlhfJytYx8dZc5DEezavJ8a_tMFi6_bPpUDW0HhWiVddq4oXT_lv8BWTyBBCcov2PmKUJv-9n2p2J02rtYUZS_YO-9jV7YTAnn9BLcMVgF7ZVseyQxkSH5FErP-CbaWAkYXnfIWq9EktxwX6nL1loyX7o0xUcbNt6YW5hy7k09aRXAo2DQN7u7xZvO1qOtH2kHIGbTM8vdOW3ZDWtdf8Gs9zEHioNdzWuYbCWOqeCeQ8qYROgg597mcVKeEMN8gzCTcdUqXx-TYWI2YGpnKsDZ0UMU-qhEr0Y6qVwflOB8m5rVaJyFQq67&p=17&fvj=0&vjs=3,1,,,,1,,,,1,1,,,,,,,1,,,,,,,,,,,,1,1,1,,,,,,1,1,1,,,1
326,Senior Software Engineer - Machine Learning,https://www.indeed.ca/rc/clk?jk=d1b180386c1ef2d6&fccid=5434780ac3971e0d&vjs=3,1,1,,,1,1,1,,1,,,,,,1,,,,,,1,1,,1,,,,,,1,1,,,,,,,,,,,
327,Machine Learning System Engineer,https://www.indeed.ca/rc/clk?jk=0e59f0ab16ce489f&fccid=d40ebe11fc879426&vjs=3,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,"Senior Consultant Actuarial, Rewards and Analytics P&C",https://www.indeed.ca/rc/clk?jk=76e81750ad22e34e&fccid=9e215d88a6b33622&vjs=3,1,,,,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,1,,,,1
329,Analyst - Advanced Analytics Team,https://www.indeed.ca/rc/clk?jk=0905318e0502b2d7&fccid=1c4aa3d5a92746d4&vjs=3,1,1,,,1,,,,1,1,,,,,1,,,,,,,,,1,,,,,,1,1,1,,1,,,1,1,,,,1
330,Machine Learning SW/Compiler Applied Research Engineer,https://www.indeed.ca/rc/clk?jk=06b26484dcbeb53d&fccid=d40ebe11fc879426&vjs=3,1,,,,,1,,1,1,,,,1,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,
331,Machine Learning Software Engineer Sr.,https://www.indeed.ca/rc/clk?jk=4fb76f739649b47e&fccid=d40ebe11fc879426&vjs=3,1,,,,,1,1,,1,,,,1,,1,,,,,,,,,,,,,,,,1,,,,,,,,,1,,
332,Sr Machine Learning Product Engineer,https://www.indeed.ca/rc/clk?jk=ad97eb5d031bdbfd&fccid=d7114f1cac8d0711&vjs=3,1,1,,,,1,,,1,,1,1,1,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,
333,Senior Machine Learning Engineer,https://www.indeed.ca/rc/clk?jk=06af34e7c2ef706f&fccid=e58b98011df8b83e&vjs=3,1,,,1,,1,1,,1,,,1,1,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,
334,"Machine Learning Engineering Technical Lead, Self Driving",https://www.indeed.ca/rc/clk?jk=b6421f4b7f58a5be&fccid=f766f8bfbc3effb7&vjs=3,1,1,,,,1,,,1,,,1,1,,1,,,1,,,,,,,,,,,,1,1,1,,,,,1,1,1,,,
335,Senior Machine Learning Engineer,https://www.indeed.ca/rc/clk?jk=3d37eb916c8d5806&fccid=902725744ef10f3f&vjs=3,1,1,1,,,1,1,,1,,,,,,,,1,1,,,,,,,,,,,,1,1,,,,,,,,,1,,
336,"Sr. Software Engineer - FullStack, AI Platform Service",https://www.indeed.ca/rc/clk?jk=fbef621a0480ad4f&fccid=8dd694db65727106&vjs=3,1,,1,,,1,,,,,,1,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,
337,"Director, Name Screening, AML/ATF Models and Analytics",https://www.indeed.ca/rc/clk?jk=a79bcf89b4930e08&fccid=3002307a9e5b4706&vjs=3,1,,,,1,1,1,,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,
338,Senior Machine Learning Engineer - Speech Recognition,https://www.indeed.ca/rc/clk?jk=304933f28a212d17&fccid=80413c126d4e4312&vjs=3,1,,,,,1,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,Principal Engineer – Natural Language Processing,https://www.indeed.ca/rc/clk?jk=77e15a966bb29427&fccid=186cb782756b7dbf&vjs=3,,,1,,,1,,,,,,,,,1,,,,,,1,,,,1,,,,,1,1,,,,,,1,,,,,
340,Technical Specialist - Senior Finance Master Data Analyst,https://www.indeed.ca/rc/clk?jk=adfcc078806316d4&fccid=3a429036b3725efa&vjs=3,1,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,1,,,,,,,,,1,,
341,Principal Machine Learning Engineer,https://www.indeed.ca/rc/clk?jk=d7f3a252ecc7da55&fccid=f3e403e0f1d59b84&vjs=3,1,1,1,,1,1,,,1,,1,1,1,,,,1,,,,1,1,,1,,,,,1,1,,,,,,,1,1,,1,,
342,Senior Machine Learning System Software Engineer,https://www.indeed.ca/rc/clk?jk=c3c1181407f58cd7&fccid=d40ebe11fc879426&vjs=3,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,Software Development Engineer - Machine Learning,https://www.indeed.ca/rc/clk?jk=125127dff30ff4e7&fccid=fe2d21eef233e94a&vjs=3,1,,,,,1,,1,,,,1,1,,1,,1,,,,1,,,,,,,,,1,1,1,,,,,,,,1,,
344,Senior Machine Learning Engineer,https://www.indeed.ca/rc/clk?jk=26c8142077632cd4&fccid=186cb782756b7dbf&vjs=3,1,1,,,1,1,,,1,1,,1,1,,1,,1,,,,,,,,,,,,,,1,,,,,,1,,,,,
345,Senior Software Engineer (Machine Learning Platform),https://www.indeed.ca/rc/clk?jk=238b4ef79f53cd91&fccid=d8ca090bd1ad5f9d&vjs=3,1,1,,,,,,,1,,,,,,,,,,,,1,1,,1,,,,1,,,,,,,,,,,,,,
346,Senior Data Scientist,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DPvDrY7fOi7IBjGen6Dx7RXxfTf3xqH9cPvuoqrlxtCEWGirnFmPeDqLmC0lmmv53RT4c7TfVaEeCaKVRyV_uwnQ0WZWsfo1bn6WZeEBuu9sU3EZXbsctoqXEI3pYPLgSyBty4p-CKJVlNJuqhH5RgZux2kej8PJgnpdx0xJ87aguevWmk1eHv5gPPOGTTvNVUyBtHvSV6yew2dnl2ajxTZ09VBoRYvyPEotft04dMQG5-LBLmcYj66IqhMuQ5Gsr_NPyBznwXgJCFGzCWafEUYkTyztVS18kz1ZWJFzvFcH19UqeA8mRNbEIsXH4Q2HHFHOc-UD-1ybOJ08zuRmwLmXcBqUn6HROdV3TdWXkzH75eTtoNHDzzHYEDhIu1CmppWwWEexPTHM5f_8QDQ-jgEyPnxHSrT9vK7ymnlMo_AnTqNF8ar8IVyiW3xAuMiXGP27YkX4l-5UqfV3rNcggKj9P6yce8Zgg6hyMLfk-FC04CO-A1AoCtUqvS4_hFMiXg8Gdy7PTSg9ZlxEoDw-MhMYQAXo_67RCTWlXCBfJeJNvkKWNaq_yKOFa98tchOZs=&p=20&fvj=0&vjs=3,1,,1,,1,1,1,,1,1,,,,,1,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,
347,Python Data Scientist - Research and Engineering,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0BFUzwZI7hB6sL3-1CSRuneG5TadXY2WMHKQsf1P6r6k45m7TN6EVbfDXe_axt3BS7b6n5egkEfAym44vnFG7hMQfQR9CMQJY7kizhXvr3KH6LDtowaKUEt7PpbGXqDrHT7Jth6vyLAa51j_VZf5cBffg5pBda816ZUiy6m73uas4KwZqQAMlPND2zFioXZE10Zxn5_EAkIefEkQHhmxgiBeWBLHyJRJ3bxCS06hhSmPuJCcoNOGprsyVB17rg7bq3YtS3s0cLDy7wYTEVvAUWmxoYUbYnbD3Hy0Wk_msWr86nQK0hQQdzeODxz5UqsVXYY2jFTEVOq7ZegzrCWkwnffqQgnRYNnyo6ToF38o16lbAo9aVyixdiS0S6JRp7_D5uKlG1XG1fdEqnt1ys7dZ2E-ToEHuae_TFDgGCtALFmJBTLhsD91UyCSIXVYiL07cdaAgosCeDDhgadHTn-cxQS3eNeOM21IZaZeoEMX1GNQ==&p=21&fvj=1&vjs=3,1,1,1,1,1,1,1,,1,,,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,1,1,,,
348,Data Scientist,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DznJ5LOB8Sxa7QeEp9Xu-7tmqymb8VetCdACJvEZcmjLc7NxI4nl05s9y4FYYvp4ZyoOtZSbXRe2a3zpGcFuqApy31lt2V0W7jSAKgf8m4RxlrxXtm2Yi7bMznNljQDNFsAXrnOWrm8s-G4yQ2XN3llIVSvPkOSYgtHJvGe8WNtKRBIZbDCl55KfvCGuSFEfynQ49fqckBDw56pvW-M-EutBcmLH0Iq7Wo2MpvBmqGwr7lCi-9zGRw6YogrLiEszYF_O5FWJWPjDxs91HiKSxgo9pxWX_qRl0wcLdEfBoYHOiu9obEnI9sI19UE1JrK-x0Py00-vaokRkpoo3XarePloJliw82Qx_A6NcB1DI3VehS9DLYwb7Fgbua8i6_8iPZrQFDvQxhpgBKNiz7Oa0z3Lp75WkNSKCBzevtVv_MIgnvpiN8PeYlqrbvEn7-gwU=&p=22&fvj=1&vjs=3,1,1,1,1,1,,,,1,,,,,,1,,1,,,,1,1,,1,,,,,1,1,1,1,1,1,1,1,1,1,,,,
349,Big Data Instructor,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0CYMvVl1R3x4HhPmDe20s-Dsm8iEII5uyjFc-sLJEUXzLh2VAYLKF2jRQ5wKCQUQVEJBRfM7UITcbgLYL356kofBJUIJujXzN2DBReUeYkT1QzGkRR1PNVAGuESHqOPpvZdtigSrw45ao3-nzuu-x3yMyS3cTLhaTbB6EkBd7cmBZ5Cy4nNTE67FX-lKmVmTCn-R2dk3io8oJeBXdmiNwOLknYFZ3h5TyiStsG_LPRzf8xpQ65IgN2d0Uf051Y94mKuhes64LP9rUlvbKWlj1UigIylbKdWZ2qodWskUtKYHNtq2FDD4ZNcqfT1ctqfRbQyxa8cYUSY5UTIm7tUc1qkrvQlsX0vt7jh1nQIzhRvwggcvUfoqPslbMSADFbMuUl6pAB-wbqvfJQuLPLFxt3x-JuxiKOmODy0F5YTjqBghmzXlSQni2_n6xH4TY28St7d43HZ2LQyOw==&p=23&fvj=1&vjs=3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
350,Data Scientist,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0AXBtxsLe9m2KRj_jCBdk184ANefrLFEPSzBzUevTHxVwzdFFWiCuUFfaZuy5dwRaMj5mCL0UEU0zImT-niN5AwOtL7_oWvk0ODx5hsNu4bQngYuf22su9ZAmnXrFu6_RTciQEPhjyJuMTyRq5voyJQoLFiGOz0vYxEgL2oQm_XVq0JoSuVzvRsZA_IuqHZKaqMvS_r_pAwYIx-Q6FLJqMWgjc6wrRCtSvtWhwSZHHKXzuff4u49PHQDJkKMAT6MBtAohdKl0rbpveb-RvDr3YAGBTPsH0Uu6pg2x7gxF80yj7AB78a1lADNY-Jt7B9tLF8a_p3869gWyQRiK5G9Fs-ZtQ_WLRkgGJ5bAQAARAconY5ZbL89x-9f7Im5lN7h_XN6J8CWClwGFafV6rv7TgBiMitrLvllLkfKFBd1BKKCHWbFK9PGrsc9VyhCkAbCFeqgNZqysSmvSKkabWsx1pXbfXQt7ktuAM=&p=24&fvj=1&vjs=3,,,,,1,1,,,,,,,,,1,1,1,,,,,,,,,,,,1,1,,,,,,,1,,,,,
351,Big Data Operations Specialist,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DfaJzxeKsHg3yNa09Lu8cQQduvjegwzxl5yjE4sdO8aCQ7r433WSCgz7HcYFllrIDsHBe4z3rcFtA5i1J5G4FbQMDoOPjw874oHHM5HAs3M9-kNVuGFDx-C2Qyis7Vbs-NfuFaJ6u0bZw_pp4CQuhtaewMu6iFdejCvxiRn4_gBV4IcqEfwTGz-fVYLsOZNz8jIWwO-qhEWYixjnI9eI_CIpt8ps66XSCIKPKZ5jil7lEl2FU1g0GvbUe5xu3W_0zraTJqfYZYz4ARvvKdea8DHIUykf5YGQYbxs3wJN9YbXFMY_i5e-ixTggjVAXr0XR21y5JZ0AOcQMZgKQshNN-fZeccrny_TFhkNH6mZSlXP5CSgnMOi8Wbp2vIt1Iy1OtYZIAJhGXkXkdO7WNj1lDoFsKfKqKUHzbPVhM3UL3xjFOmiO59oZWM3POuQMoWEoLdCZ9raYqhSFF0N_Kr_969WFPKDj_s24ffKpDySAkAKWQ-Dz-doFBN7IYoo896NTGxgpqqoMXs0uvcg5qdOWNF3ZWONxsJ9-3fsQGih5jPULhQjFg89fUwiuBTpRUOso=&p=25&fvj=0&vjs=3,,1,,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,1,1,,1,,,
